,total time,mse train,mse test
0,1.0635466575622559,1.1267302268369026,1.096909264867384
1,1.4603562355041504,1.1291882803131295,1.1000550825324331
2,5.486641883850098,2.524568151428856,2.4666832467583255
3,1.4320948123931885,0.767736418294963,0.7502400395379378
4,1.8466506004333496,0.7748136096800464,0.757187697480778
5,7.191842317581177,1.4033545436403867,1.360174488928708
